time_point_idx,time_offset_ms,start_time_us,eps,min_samples,window_us,window_ms,min_cluster_events,max_y_spread,total_events,total_clusters,valid_clusters,filtered_clusters,noise_points,noise_pct,min_cluster_size,max_cluster_size,mean_cluster_size,mean_y_spread,mean_x_spread
4,17.777,4024753,4,10,10000,10.0,100,6.0,3506,19,4,15,1311,37.39304050199658,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,10,10000,10.0,200,4.0,3506,19,4,15,1311,37.39304050199658,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,10,10000,10.0,200,5.0,3506,19,4,15,1311,37.39304050199658,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,10,10000,10.0,200,6.0,3506,19,4,15,1311,37.39304050199658,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,10,10000,10.0,300,4.0,3506,19,2,17,1311,37.39304050199658,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,4,10,10000,10.0,300,5.0,3506,19,2,17,1311,37.39304050199658,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,4,10,10000,10.0,300,6.0,3506,19,2,17,1311,37.39304050199658,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,4,10,15000,15.0,100,4.0,5137,41,5,36,1596,31.0687171500876,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,4,10,15000,15.0,100,5.0,5137,41,5,36,1596,31.0687171500876,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,4,10,15000,15.0,100,6.0,5137,41,5,36,1596,31.0687171500876,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,4,10,15000,15.0,200,4.0,5137,41,4,37,1596,31.0687171500876,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,4,10,15000,15.0,200,5.0,5137,41,4,37,1596,31.0687171500876,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,4,10,15000,15.0,200,6.0,5137,41,4,37,1596,31.0687171500876,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,4,10,15000,15.0,300,4.0,5137,41,3,38,1596,31.0687171500876,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,4,10,15000,15.0,300,5.0,5137,41,3,38,1596,31.0687171500876,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,4,10,15000,15.0,300,6.0,5137,41,3,38,1596,31.0687171500876,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,4,10,20000,20.0,100,4.0,6764,58,5,53,1774,26.227084565345947,146,1479,787.4,1.4857524273587952,8.160236134699124
4,17.777,4024753,4,10,20000,20.0,100,5.0,6764,58,5,53,1774,26.227084565345947,146,1479,787.4,1.4857524273587952,8.160236134699124
4,17.777,4024753,4,10,20000,20.0,100,6.0,6764,58,5,53,1774,26.227084565345947,146,1479,787.4,1.4857524273587952,8.160236134699124
4,17.777,4024753,4,10,20000,20.0,200,4.0,6764,58,4,54,1774,26.227084565345947,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,10,20000,20.0,200,5.0,6764,58,4,54,1774,26.227084565345947,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,10,20000,20.0,200,6.0,6764,58,4,54,1774,26.227084565345947,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,10,20000,20.0,300,4.0,6764,58,4,54,1774,26.227084565345947,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,10,20000,20.0,300,5.0,6764,58,4,54,1774,26.227084565345947,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,10,20000,20.0,300,6.0,6764,58,4,54,1774,26.227084565345947,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,15,5000,5.0,100,4.0,1739,5,4,1,731,42.035652673950544,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,4,15,5000,5.0,100,5.0,1739,5,4,1,731,42.035652673950544,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,4,15,5000,5.0,100,6.0,1739,5,4,1,731,42.035652673950544,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,4,15,5000,5.0,200,4.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,4,15,5000,5.0,200,5.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,4,15,5000,5.0,200,6.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,4,15,5000,5.0,300,4.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,4,15,5000,5.0,300,5.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,4,15,5000,5.0,300,6.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,4,15,10000,10.0,100,4.0,3506,6,4,2,1465,41.78551055333713,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,15,10000,10.0,100,5.0,3506,6,4,2,1465,41.78551055333713,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,15,10000,10.0,100,6.0,3506,6,4,2,1465,41.78551055333713,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,15,10000,10.0,200,4.0,3506,6,4,2,1465,41.78551055333713,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,15,10000,10.0,200,5.0,3506,6,4,2,1465,41.78551055333713,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,15,10000,10.0,200,6.0,3506,6,4,2,1465,41.78551055333713,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,4,15,10000,10.0,300,4.0,3506,6,2,4,1465,41.78551055333713,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,4,15,10000,10.0,300,5.0,3506,6,2,4,1465,41.78551055333713,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,4,15,10000,10.0,300,6.0,3506,6,2,4,1465,41.78551055333713,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,4,15,15000,15.0,100,4.0,5137,12,5,7,2020,39.32256180650185,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,4,15,15000,15.0,100,5.0,5137,12,5,7,2020,39.32256180650185,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,4,15,15000,15.0,100,6.0,5137,12,5,7,2020,39.32256180650185,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,4,15,15000,15.0,200,4.0,5137,12,4,8,2020,39.32256180650185,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,4,15,15000,15.0,200,5.0,5137,12,4,8,2020,39.32256180650185,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,4,15,15000,15.0,200,6.0,5137,12,4,8,2020,39.32256180650185,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,4,15,15000,15.0,300,4.0,5137,12,3,9,2020,39.32256180650185,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,4,15,15000,15.0,300,5.0,5137,12,3,9,2020,39.32256180650185,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,4,15,15000,15.0,300,6.0,5137,12,3,9,2020,39.32256180650185,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,4,15,20000,20.0,100,4.0,6764,26,5,21,2326,34.387936132465995,146,1479,787.4,1.4857524273587952,8.160236134699124
4,17.777,4024753,4,15,20000,20.0,100,5.0,6764,26,5,21,2326,34.387936132465995,146,1479,787.4,1.4857524273587952,8.160236134699124
4,17.777,4024753,4,15,20000,20.0,100,6.0,6764,26,5,21,2326,34.387936132465995,146,1479,787.4,1.4857524273587952,8.160236134699124
4,17.777,4024753,4,15,20000,20.0,200,4.0,6764,26,4,22,2326,34.387936132465995,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,15,20000,20.0,200,5.0,6764,26,4,22,2326,34.387936132465995,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,15,20000,20.0,200,6.0,6764,26,4,22,2326,34.387936132465995,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,15,20000,20.0,300,4.0,6764,26,4,22,2326,34.387936132465995,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,15,20000,20.0,300,5.0,6764,26,4,22,2326,34.387936132465995,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,4,15,20000,20.0,300,6.0,6764,26,4,22,2326,34.387936132465995,401,1479,947.75,1.6184142845595682,8.764354600551588
4,17.777,4024753,5,5,5000,5.0,100,4.0,1739,38,4,34,483,27.77458309373203,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,5,5000,5.0,100,5.0,1739,38,4,34,483,27.77458309373203,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,5,5000,5.0,100,6.0,1739,38,4,34,483,27.77458309373203,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,5,5000,5.0,200,4.0,1739,38,2,36,483,27.77458309373203,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,5,5000,5.0,200,5.0,1739,38,2,36,483,27.77458309373203,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,5,5000,5.0,200,6.0,1739,38,2,36,483,27.77458309373203,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,5,5000,5.0,300,4.0,1739,38,2,36,483,27.77458309373203,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,5,5000,5.0,300,5.0,1739,38,2,36,483,27.77458309373203,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,5,5000,5.0,300,6.0,1739,38,2,36,483,27.77458309373203,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,5,10000,10.0,100,4.0,3506,94,4,90,530,15.116942384483743,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,5,10000,10.0,100,5.0,3506,94,4,90,530,15.116942384483743,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,5,10000,10.0,100,6.0,3506,94,4,90,530,15.116942384483743,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,5,10000,10.0,200,4.0,3506,94,4,90,530,15.116942384483743,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,5,10000,10.0,200,5.0,3506,94,4,90,530,15.116942384483743,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,5,10000,10.0,200,6.0,3506,94,4,90,530,15.116942384483743,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,5,10000,10.0,300,4.0,3506,94,2,92,530,15.116942384483743,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,5,10000,10.0,300,5.0,3506,94,2,92,530,15.116942384483743,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,5,10000,10.0,300,6.0,3506,94,2,92,530,15.116942384483743,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,5,15000,15.0,100,4.0,5137,96,5,91,448,8.721043410550905,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,5,15000,15.0,100,5.0,5137,96,5,91,448,8.721043410550905,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,5,15000,15.0,100,6.0,5137,96,5,91,448,8.721043410550905,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,5,15000,15.0,200,4.0,5137,96,4,92,448,8.721043410550905,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,5,15000,15.0,200,5.0,5137,96,4,92,448,8.721043410550905,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,5,15000,15.0,200,6.0,5137,96,4,92,448,8.721043410550905,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,5,15000,15.0,300,4.0,5137,96,3,93,448,8.721043410550905,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,5,15000,15.0,300,5.0,5137,96,3,93,448,8.721043410550905,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,5,15000,15.0,300,6.0,5137,96,3,93,448,8.721043410550905,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,5,20000,20.0,100,4.0,6764,108,5,103,336,4.967474866942638,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,5,20000,20.0,100,5.0,6764,108,5,103,336,4.967474866942638,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,5,20000,20.0,100,6.0,6764,108,5,103,336,4.967474866942638,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,5,20000,20.0,200,4.0,6764,108,4,104,336,4.967474866942638,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,5,20000,20.0,200,5.0,6764,108,4,104,336,4.967474866942638,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,5,20000,20.0,200,6.0,6764,108,4,104,336,4.967474866942638,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,5,20000,20.0,300,4.0,6764,108,4,104,336,4.967474866942638,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,5,20000,20.0,300,5.0,6764,108,4,104,336,4.967474866942638,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,5,20000,20.0,300,6.0,6764,108,4,104,336,4.967474866942638,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,10,5000,5.0,100,4.0,1739,6,4,2,710,40.828062104657846,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,10,5000,5.0,100,5.0,1739,6,4,2,710,40.828062104657846,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,10,5000,5.0,100,6.0,1739,6,4,2,710,40.828062104657846,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,10,5000,5.0,200,4.0,1739,6,2,4,710,40.828062104657846,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,10,5000,5.0,200,5.0,1739,6,2,4,710,40.828062104657846,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,10,5000,5.0,200,6.0,1739,6,2,4,710,40.828062104657846,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,10,5000,5.0,300,4.0,1739,6,2,4,710,40.828062104657846,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,10,5000,5.0,300,5.0,1739,6,2,4,710,40.828062104657846,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,10,5000,5.0,300,6.0,1739,6,2,4,710,40.828062104657846,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,10,10000,10.0,100,4.0,3506,27,4,23,1173,33.45693097547062,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,10,10000,10.0,100,5.0,3506,27,4,23,1173,33.45693097547062,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,10,10000,10.0,100,6.0,3506,27,4,23,1173,33.45693097547062,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,10,10000,10.0,200,4.0,3506,27,4,23,1173,33.45693097547062,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,10,10000,10.0,200,5.0,3506,27,4,23,1173,33.45693097547062,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,10,10000,10.0,200,6.0,3506,27,4,23,1173,33.45693097547062,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,10,10000,10.0,300,4.0,3506,27,2,25,1173,33.45693097547062,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,10,10000,10.0,300,5.0,3506,27,2,25,1173,33.45693097547062,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,10,10000,10.0,300,6.0,3506,27,2,25,1173,33.45693097547062,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,10,15000,15.0,100,4.0,5137,54,5,49,1208,23.515670624878332,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,10,15000,15.0,100,5.0,5137,54,5,49,1208,23.515670624878332,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,10,15000,15.0,100,6.0,5137,54,5,49,1208,23.515670624878332,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,10,15000,15.0,200,4.0,5137,54,4,50,1208,23.515670624878332,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,10,15000,15.0,200,5.0,5137,54,4,50,1208,23.515670624878332,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,10,15000,15.0,200,6.0,5137,54,4,50,1208,23.515670624878332,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,10,15000,15.0,300,4.0,5137,54,3,51,1208,23.515670624878332,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,10,15000,15.0,300,5.0,5137,54,3,51,1208,23.515670624878332,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,10,15000,15.0,300,6.0,5137,54,3,51,1208,23.515670624878332,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,10,20000,20.0,100,4.0,6764,72,5,67,1217,17.99231224127735,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,10,20000,20.0,100,5.0,6764,72,5,67,1217,17.99231224127735,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,10,20000,20.0,100,6.0,6764,72,6,66,1217,17.99231224127735,110,1480,674.6666666666666,2.2202336480470213,8.631397598570311
4,17.777,4024753,5,10,20000,20.0,200,4.0,6764,72,4,68,1217,17.99231224127735,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,10,20000,20.0,200,5.0,6764,72,4,68,1217,17.99231224127735,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,10,20000,20.0,200,6.0,6764,72,4,68,1217,17.99231224127735,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,10,20000,20.0,300,4.0,6764,72,4,68,1217,17.99231224127735,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,10,20000,20.0,300,5.0,6764,72,4,68,1217,17.99231224127735,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,10,20000,20.0,300,6.0,6764,72,4,68,1217,17.99231224127735,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,15,5000,5.0,100,4.0,1739,5,4,1,731,42.035652673950544,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,15,5000,5.0,100,5.0,1739,5,4,1,731,42.035652673950544,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,15,5000,5.0,100,6.0,1739,5,4,1,731,42.035652673950544,115,365,243.0,1.585088650129076,9.02776739379417
4,17.777,4024753,5,15,5000,5.0,200,4.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,15,5000,5.0,200,5.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,15,5000,5.0,200,6.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,15,5000,5.0,300,4.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,15,5000,5.0,300,5.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,15,5000,5.0,300,6.0,1739,5,2,3,731,42.035652673950544,352,365,358.5,2.137101259122625,8.347012075169662
4,17.777,4024753,5,15,10000,10.0,100,4.0,3506,8,4,4,1424,40.616086708499715,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,15,10000,10.0,100,5.0,3506,8,4,4,1424,40.616086708499715,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,15,10000,10.0,100,6.0,3506,8,4,4,1424,40.616086708499715,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,15,10000,10.0,200,4.0,3506,8,4,4,1424,40.616086708499715,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,15,10000,10.0,200,5.0,3506,8,4,4,1424,40.616086708499715,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,15,10000,10.0,200,6.0,3506,8,4,4,1424,40.616086708499715,215,741,487.0,1.610963724642211,8.65143885812695
4,17.777,4024753,5,15,10000,10.0,300,4.0,3506,8,2,6,1424,40.616086708499715,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,15,10000,10.0,300,5.0,3506,8,2,6,1424,40.616086708499715,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,15,10000,10.0,300,6.0,3506,8,2,6,1424,40.616086708499715,705,741,723.0,2.1942762535323737,8.39653952033542
4,17.777,4024753,5,15,15000,15.0,100,4.0,5137,25,5,20,1723,33.54097722406073,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,15,15000,15.0,100,5.0,5137,25,5,20,1723,33.54097722406073,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,15,15000,15.0,100,6.0,5137,25,5,20,1723,33.54097722406073,108,1108,592.6,1.4683683209296485,7.742406750374204
4,17.777,4024753,5,15,15000,15.0,200,4.0,5137,25,4,21,1723,33.54097722406073,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,15,15000,15.0,200,5.0,5137,25,4,21,1723,33.54097722406073,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,15,15000,15.0,200,6.0,5137,25,4,21,1723,33.54097722406073,293,1108,713.75,1.6135760128968428,8.578271614013227
4,17.777,4024753,5,15,15000,15.0,300,4.0,5137,25,3,22,1723,33.54097722406073,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,15,15000,15.0,300,5.0,5137,25,3,22,1723,33.54097722406073,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,15,15000,15.0,300,6.0,5137,25,3,22,1723,33.54097722406073,408,1108,854.0,1.7505435416321953,8.385967795765458
4,17.777,4024753,5,15,20000,20.0,100,4.0,6764,37,5,32,1934,28.592548787699585,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,15,20000,20.0,100,5.0,6764,37,5,32,1934,28.592548787699585,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,15,20000,20.0,100,6.0,6764,37,5,32,1934,28.592548787699585,146,1480,787.6,1.4877383088507998,8.161270586493739
4,17.777,4024753,5,15,20000,20.0,200,4.0,6764,37,4,33,1934,28.592548787699585,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,15,20000,20.0,200,5.0,6764,37,4,33,1934,28.592548787699585,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,15,20000,20.0,200,6.0,6764,37,4,33,1934,28.592548787699585,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,15,20000,20.0,300,4.0,6764,37,4,33,1934,28.592548787699585,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,15,20000,20.0,300,5.0,6764,37,4,33,1934,28.592548787699585,401,1480,948.0,1.6208966364245736,8.765647665294855
4,17.777,4024753,5,15,20000,20.0,300,6.0,6764,37,4,33,1934,28.592548787699585,401,1480,948.0,1.6208966364245736,8.765647665294855
5,22.222,4029198,2,5,5000,5.0,100,4.0,1756,14,3,11,759,43.22323462414579,131,364,278.0,1.7484166702717865,7.497868001753204
5,22.222,4029198,2,5,5000,5.0,100,5.0,1756,14,3,11,759,43.22323462414579,131,364,278.0,1.7484166702717865,7.497868001753204
5,22.222,4029198,2,5,5000,5.0,100,6.0,1756,14,3,11,759,43.22323462414579,131,364,278.0,1.7484166702717865,7.497868001753204
5,22.222,4029198,2,5,5000,5.0,200,4.0,1756,14,2,12,759,43.22323462414579,339,364,351.5,2.1325569928270554,8.272292461532148
5,22.222,4029198,2,5,5000,5.0,200,5.0,1756,14,2,12,759,43.22323462414579,339,364,351.5,2.1325569928270554,8.272292461532148
5,22.222,4029198,2,5,5000,5.0,200,6.0,1756,14,2,12,759,43.22323462414579,339,364,351.5,2.1325569928270554,8.272292461532148
5,22.222,4029198,2,5,5000,5.0,300,4.0,1756,14,2,12,759,43.22323462414579,339,364,351.5,2.1325569928270554,8.272292461532148
5,22.222,4029198,2,5,5000,5.0,300,5.0,1756,14,2,12,759,43.22323462414579,339,364,351.5,2.1325569928270554,8.272292461532148
5,22.222,4029198,2,5,5000,5.0,300,6.0,1756,14,2,12,759,43.22323462414579,339,364,351.5,2.1325569928270554,8.272292461532148
5,22.222,4029198,2,5,10000,10.0,100,4.0,3369,43,4,39,1207,35.826654793707334,109,735,438.75,1.5998971024431528,7.453154873859187
5,22.222,4029198,2,5,10000,10.0,100,5.0,3369,43,4,39,1207,35.826654793707334,109,735,438.75,1.5998971024431528,7.453154873859187
5,22.222,4029198,2,5,10000,10.0,100,6.0,3369,43,4,39,1207,35.826654793707334,109,735,438.75,1.5998971024431528,7.453154873859187
5,22.222,4029198,2,5,10000,10.0,200,4.0,3369,43,3,40,1207,35.826654793707334,227,735,548.6666666666666,1.7546824131225938,7.5865240709587
5,22.222,4029198,2,5,10000,10.0,200,5.0,3369,43,3,40,1207,35.826654793707334,227,735,548.6666666666666,1.7546824131225938,7.5865240709587
5,22.222,4029198,2,5,10000,10.0,200,6.0,3369,43,3,40,1207,35.826654793707334,227,735,548.6666666666666,1.7546824131225938,7.5865240709587
5,22.222,4029198,2,5,10000,10.0,300,4.0,3369,43,2,41,1207,35.826654793707334,684,735,709.5,2.154380054276673,8.366106568731077
5,22.222,4029198,2,5,10000,10.0,300,5.0,3369,43,2,41,1207,35.826654793707334,684,735,709.5,2.154380054276673,8.366106568731077
5,22.222,4029198,2,5,10000,10.0,300,6.0,3369,43,2,41,1207,35.826654793707334,684,735,709.5,2.154380054276673,8.366106568731077
5,22.222,4029198,2,5,15000,15.0,100,4.0,5019,79,5,74,1476,29.40824865511058,109,1101,572.4,1.4745443226007802,7.343295401210211
5,22.222,4029198,2,5,15000,15.0,100,5.0,5019,79,5,74,1476,29.40824865511058,109,1101,572.4,1.4745443226007802,7.343295401210211
5,22.222,4029198,2,5,15000,15.0,100,6.0,5019,79,5,74,1476,29.40824865511058,109,1101,572.4,1.4745443226007802,7.343295401210211
5,22.222,4029198,2,5,15000,15.0,200,4.0,5019,79,4,75,1476,29.40824865511058,284,1101,688.25,1.6195124471200595,8.116868226108231
5,22.222,4029198,2,5,15000,15.0,200,5.0,5019,79,4,75,1476,29.40824865511058,284,1101,688.25,1.6195124471200595,8.116868226108231
5,22.222,4029198,2,5,15000,15.0,200,6.0,5019,79,4,75,1476,29.40824865511058,284,1101,688.25,1.6195124471200595,8.116868226108231
